doi,work_id,title,year,best_sibling_overlap,n_records,admitted_c048
10.1002/1521-1878(200012)22:12<1085::aid-bies6>3.0.co;2-g,2105071280,"Speciation by postzygotic isolation: forces, genes and molecules",2000.0,0.0,2,False
10.1002/1522-2594(200103)45:3<513::aid-mrm1067>3.0.co;2-d,11241711,植物糖タンパク質の代謝に関わる糖鎖関連酵素の機能特性と遊離型糖鎖の存在意義 : 植物endo-β-N-acetylglucosaminidase(ENGase)とpeptide:N-glycanase(PNGase)( マンノシダーゼ研究の最前線),2013.0,0.0,2,False
10.1002/1522-2594(200103)45:3<513::aid-mrm1067>3.0.co;2-d,2041928327,Reanalysis of multislice1H MRSI in amyotrophic lateral sclerosis,2001.0,0.0,2,False
10.1002/1522-2683(20000601)21:11<2196::aid-elps2196>3.0.co;2-z,10892730,Analisis Faktor-Faktor yang Mempengaruhi Pengungkapan Informasi Sosial dalam Laporan Tahunan Perusahaan Perbankan yang terdaftar di Bursa Efek Indonesia (BEI).,2011.0,0.0,2,False
10.1002/1522-2683(20000601)21:11<2196::aid-elps2196>3.0.co;2-z,1974515524,A general method for the rapid characterization of tyrosine-phosphorylated proteins by mini two-dimensional gel electrophoresis,2000.0,0.0,2,False
10.1002/1522-2683(20017)22:11<2143::aid-elps2143>3.0.co;2-e,2092830036,Salting-out solvent extraction for the off-line preconcentration of benzalkonium chloride in capillary electrophoresis,2001.0,0.0,2,False
10.1002/1522-2683(20017)22:11<2143::aid-elps2143>3.0.co;2-e,11504045,"Use of Cfengine for Automated, Multi-Platform Software and Patch Distribution",2000.0,0.0,2,False
10.1002/1873-3468.12232,27273003,"PERENCANAAN PERBAIKAN SUNGAI TULANG BAWANGKABUPATEN TULANG BAWANG, PROVINSI LAMPUNG(Planning of Tulang Bawang River Improvementat Tulang Bawang, Lampung Province)",2011.0,0.0,2,False
10.1002/1873-3468.12232,2417558371,The role of surface basic amino acids of dengue virus <scp>NS</scp>3 helicase in viral <scp>RNA</scp> replication and enzyme activities,2016.0,0.0,2,False
10.1002/1873-3468.12727,28640495,"Feminism, Consumerism, and the Sexualization of Girls",2007.0,0.0,2,False
10.1002/1873-3468.12727,2637518033,Control of Mus81 nuclease during the cell cycle,2017.0,0.0,2,False
10.1002/1873-3468.14785,38058189,Guides: Canadian Children’s Literature: Article Databases,2014.0,0.0,2,False
10.1002/1873-3468.14785,4389425783,Nonenzymatic <scp>RNA</scp> replication in a mixture of ‘spent’ nucleotides,2023.0,0.0,2,False
10.1002/1878-0261.12576,31545551,教員養成機能の刷新 (第65回公開シンポジウム報告 教員養成機能の刷新),2014.0,0.0,2,False
10.1002/1878-0261.12576,2975035173,Identification of Eph receptor signaling as a regulator of autophagy and a therapeutic target in colorectal carcinoma,2019.0,0.0,2,False
10.1002/2014jb011755,27708992,"(7)ストックに発生した4種Pythium属菌による苗腐病(病原追加)(関東部会講演要旨,平成19年度地域部会講演要旨)",2008.0,0.0,2,False
10.1002/2014jb011755,1566744706,Surface mass balance contributions to acceleration of Antarctic ice mass loss during 2003–2013,2015.0,0.0,2,False
10.1002/2014ms000421,27668039,Результаты экспертного анализа законопроекта МЗиСР об обязательном медицинском страховании от 25.05.2010,2010.0,0.0,2,False
10.1002/2014ms000421,1961088875,Evaluations of tropospheric aerosol properties simulated by the community earth system model with a sectional aerosol microphysics scheme,2015.0,0.0,2,False
10.1002/2211-5463.12167,28097092,Women and Poverty in Saskatchewan.,1996.0,0.0,2,False
10.1002/2211-5463.12167,2559015085,Comparative interactomics for virus–human protein–protein interactions: <scp>DNA</scp> viruses versus <scp>RNA</scp> viruses,2016.0,0.0,2,False
10.1002/2211-5463.12627,30951268,L'espace non bâti dans le droit des sols : étude historique,2002.0,0.0,2,False
10.1002/2211-5463.12627,2924491056,UAP56 associates with DRM2 and is localized to chromatin in Arabidopsis,2019.0,0.0,2,False
10.1002/9780470715406.ch9,244408,The role of habitat in determining recruitment of juvenile marine fishes: testing foraging arena theory,2005.0,0.0,2,False
10.1002/9780470715406.ch9,1534291919,Health and Disease in Unacculturated Amerindian Populations,1977.0,0.0,2,False
10.1002/9780470715444.ch13,6551236,Mass dependence of the momentum-transfer distributions in $pi$$sup +$p $Yields$ p8$pi$ at 11.0 GeV/c,1974.0,0.0,2,False
10.1002/9780470715444.ch13,1604135150,Metabolism and Surface Transport of Parasitized Erythrocytes in Malaria,1983.0,0.0,2,False
10.1002/9780470720271.ch5,801808,¿Estética ritual? Palabra capital,1995.0,0.0,2,False
10.1002/9780470720271.ch5,1597352532,Lactation—The Central Contral of Reproduction,1976.0,0.0,2,False
10.1002/9780470720592.ch5,6450669,Thermal cracking under hydrogen pressure: Preliminary step to the conversion of heavy oils and residues,1987.0,0.0,2,False
10.1002/9780470720592.ch5,1595291705,Induction of Enzymes Involved in DNA Repair and Mutagenesis,1980.0,0.0,2,False
10.1002/ab.21504,23996463,"7528 中野区上高田2・3丁目における街区改善手法の実践 : 木造密集市街地の再生のためのデザインシステムに関する研究(3)(密集市街地の再生,都市計画)",2011.0,0.0,2,False
10.1002/ab.21504,1899357449,Aggressive behavior: an alternative model of resting heart rate and sensation seeking,2013.0,0.0,2,False
10.1002/ab.22162,38940213,Análisis Digital de Imágenes RGB Aplicado a la Geometalurgia. Puesta a Punto del Equipo y su Potencial frente a Métodos Tradicionales.,2009.0,0.0,2,False
10.1002/ab.22162,4400126450,Approach‐avoidance tendencies in proactive and reactive aggression,2024.0,0.0,2,False
10.1002/acm2.12170,28891217,“现代私有制社会”批判的理论一般——《德意志意识形态》中的资本主义观,2008.0,0.0,2,False
10.1002/acm2.12170,2755129255,"Reproducibility of F18‐FDG PET radiomic features for different cervical tumor segmentation methods, gray‐level discretization, and reconstruction algorithms",2017.0,0.0,2,False
10.1002/acm2.12315,29577578,De Invloed van Opsporingsberichten op Billboards op de Beleving van de Waarnemers,2013.0,0.0,2,False
10.1002/acm2.12315,2793708256,Quantification of beam steering with an ionization chamber array,2018.0,0.0,2,False
10.1002/acm2.12585,31004395,"B-4-33 ダブルローディドループコイル型光磁界プローブの検討(B-4.環境電磁工学,一般セッション)",2009.0,0.0,2,False
10.1002/acm2.12585,2939796667,A novel method for monitoring the constancy of beam path accuracy in CyberKnife,2019.0,0.0,2,False
10.1002/acm2.13790,36168677,La fe teologal del sacerdote: la fe de Cristo y la fe de la Iglesia,2007.0,0.0,2,False
10.1002/acm2.13790,4297459493,A potential revolution in cancer treatment: A topical review of FLASH radiotherapy,2022.0,0.0,2,False
10.1002/acm2.14172,37793069,La politicidad de lo administrativo en el sistema institucional argentino,2011.0,0.0,2,False
10.1002/acm2.14172,4387329401,Evaluation of a head rest prototype for rotational corrections in three degrees of freedom,2023.0,0.0,2,False
10.1002/acr.24016,31233288,An experimental evaluation of the stiffening effect of CFRP flange reinforcement and practical end connections on the flexural response of pultruded GRP WF-beams.,2004.0,0.0,2,False
10.1002/acr.24016,2954014037,Development and Reproducibility of a First Metatarsophalangeal Joint Osteoarthritis Magnetic Resonance Imaging Scoring System,2019.0,0.0,2,False
10.1002/adfm.201101163,26312060,Maximum throughput in LA freeways occurs at 60 mph,2001.0,0.0,2,False
10.1002/adfm.201101163,2039982056,Matrix‐Bound VEGF Mimetic Peptides: Design and Endothelial‐Cell Activation in Collagen Scaffolds,2011.0,0.0,2,False
10.1002/adhm.201500528,26331367,Predictive mean neighborhood imputation for NHSDA substance use data,2001.0,0.0,2,False
10.1002/adhm.201500528,1895067858,Nanoporous Metal–Phenolic Particles as Ultrasound Imaging Probes for Hydrogen Peroxide,2015.0,0.0,2,False
10.1002/adhm.201600091,27113918,The Education of Cuban Women: An Analysis of the Politics of Gender.,1989.0,0.0,2,False
10.1002/adhm.201600091,2344749353,Far‐Red Fluorescent Lipid‐Polymer Probes for an Efficient Labeling of Enveloped Viruses,2016.0,0.0,2,False
10.1002/adic.200690086,17822264,关于事业单位会计核算中“事业基金”与“银行存款”勾,2008.0,0.0,2,False
10.1002/adic.200690086,2031441220,New Fluorimetric Determination of Hemoglobin Used as a Substitute of Mimietic Peroxidase,2006.0,0.0,2,False
10.1002/adma.201604052,27797123,グループワーク授業前後の「グループワークに関するイメージ」の変化 : SD法調査用紙による授業評価の試み,2007.0,0.0,2,False
10.1002/adma.201604052,2541166423,Photon‐Gated Spin Transistor,2016.0,0.0,2,False
10.1002/adma.201900593,31222874,Diseño curricular e innovación educativa,2006.0,0.0,2,False
10.1002/adma.201900593,2951110885,Lead Selenide (PbSe) Colloidal Quantum Dot Solar Cells with &gt;10% Efficiency,2019.0,0.0,2,False
10.1002/adma.202205082,36796025,Rentabilidad de la Inversión Extranjera Directa de España en el exterior,2011.0,0.0,2,False
10.1002/adma.202205082,4321016308,Expanding Embedded 3D Bioprinting Capability for Engineering Complex Organs with Freeform Vascular Networks,2023.0,0.0,2,False
10.1002/adma.202403890,39007481,Illinois industry hit with time-of-day order,1977.0,0.0,2,False
10.1002/adma.202403890,4400655591,"Conjugation‐Broken Dimer Acceptors Enable High‐Efficiency, Stable, and Flexibility‐Robust Organic Solar Cells",2024.0,0.0,2,False
10.1002/advs.201800130,29938189,El paciente sociosanitario ostomizado,2007.0,0.0,2,False
10.1002/advs.201800130,2792627810,Efficient Planar Perovskite Solar Cells Using Passivated Tin Oxide as an Electron Transport Layer,2018.0,0.0,2,False
10.1002/advs.202102908,34786874,"Стафилококкозы собак и кошек (клиника, лечение)",2005.0,0.0,2,False
10.1002/advs.202102908,3211401564,Scaffolding Biomaterials for 3D Cultivated Meat: Prospects and Challenges,2021.0,0.0,2,False
10.1002/advs.202103494,35023640,Tagesperiodischer Aktivitatsrhythmus und intraspezifische Interaktion bei Knurrhähnen (Triglidae),2010.0,0.0,2,False
10.1002/advs.202103494,4206455338,Retina‐Inspired Self‐Powered Artificial Optoelectronic Synapses with Selective Detection in Organic Asymmetric Heterojunctions,2022.0,0.0,2,False
10.1002/advs.202201947,35861401,How risky? The views of relatives and professionals on extra care housing for people with dementia,2006.0,0.0,2,False
10.1002/advs.202201947,4286111129,Highly Aligned Bacterial Nanocellulose Films Obtained During Static Biosynthesis in a Reproducible and Straightforward Approach,2022.0,0.0,2,False
10.1002/aja.1001730405,20726126,"146 家庭科教師の意識とその教育実態 : 学校における住まい・まち・環境教育に関する研究(3)(掲載論文,資料研究論文)",2011.0,0.0,2,False
10.1002/aja.1001730405,2166010433,A functional and morphological study of cells adjacent to ectopic bone implants in rats,1985.0,0.0,2,False
10.1002/aja.1001740314,4072947,Industrialised building system formation scheduling for public buildings,2006.0,0.0,2,False
10.1002/aja.1001740314,2065169202,Mammalian fertilization as seen with the scanning electron microscope,1985.0,0.0,2,False
10.1002/aja.1002010307,7881127,Методика оценки качества ремонта машин,2014.0,0.0,2,False
10.1002/aja.1002010307,1985596060,Mapping the origin of the avian enteric nervous system with a retroviral marker,1994.0,0.0,2,False
10.1002/ajh.2830040106,655156,Gwen John's 'Nude Girl',2008.0,0.0,2,False
10.1002/ajh.2830040106,2010112336,Two dimensional view of combination chemotherapy in vitro,1978.0,0.0,2,False
10.1002/ajhb.1078,11400217,"Bicornuate uterus, fibroid, adenomyosis, tuberculosis.",2014.0,0.0,2,False
10.1002/ajhb.1078,2076320472,Menstrual cycle variability and the perimenopause,2001.0,0.0,2,False
10.1002/ajhb.22805,26626022,Perancangan interior showroom mobil built-up Honda di Surabaya,2007.0,0.0,2,False
10.1002/ajhb.22805,2185076376,Does human ejaculate quality relate to phenotypic traits?,2015.0,0.0,2,False
10.1002/ajhb.23353,31808608,From Welfare to Work: What the Evidence Shows,2002.0,0.0,2,False
10.1002/ajhb.23353,2992304380,Reproductive suppression and longevity in human birth cohorts,2019.0,0.0,2,False
10.1002/ajim.4700070511,4003406,"Bassin versant du Péron, une goutte d'eau prope qui pourrait faire tache d'huile",2008.0,0.0,2,False
10.1002/ajim.4700070511,1979092409,Benzene myeloclastogenicity: A function of its metabolism,1985.0,0.0,2,False
10.1002/ajmg.1320040105,495650,Un caso de retinopatía de Purtscher unilateral,2002.0,0.0,2,False
10.1002/ajmg.1320040105,2083610678,Multiple congenital anomalies/mental retardation (MCA/MR) syndrome due to partial 1q duplication and possible 18p deletion: A study of four individuals in two families,1979.0,0.0,2,False
10.1002/ajmg.1320530206,7856639,Curso de derecho administrativo laboral,2001.0,0.0,2,False
10.1002/ajmg.1320530206,1992882474,Psychosocial functioning in the Ehlers‐Danlos syndrome,1994.0,0.0,2,False
10.1002/ajmg.a.10021,12567409,Embeddability of graphs into the Klein surface,2010.0,0.0,2,False
10.1002/ajmg.a.10021,2019647455,Clinical and genetic aspects of trigonocephaly: A study of 25 cases,2002.0,0.0,2,False
10.1002/ajmg.a.30300,15378537,The Art of dramatic art / Theodore Shank,1969.0,0.0,2,False
10.1002/ajmg.a.30300,2226316723,Assisted reproductive technology and congenital overgrowth: Some speculations on a case of Pallister–Killian syndrome,2004.0,0.0,2,False
10.1002/ajmg.a.36324,24357196,"Pesca, etnoictiologia e biologia de peixes no sul do Brasil",2010.0,0.0,2,False
10.1002/ajmg.a.36324,1998401942,"A description of spina bifida cases and co‐occurring malformations, 1976–2011",2013.0,0.0,2,False
10.1002/ajmg.a.38215,28422394,Estimación de la humedad del suelo a partir de índices de vegetación y microondas pasivas,2011.0,0.0,2,False
10.1002/ajmg.a.38215,2607430066,Homozygous variant in <i>C21orf2</i> in a case of Jeune syndrome with severe thoracic involvement: Extending the phenotypic spectrum,2017.0,0.0,2,False
10.1002/ajmg.b.30747,18500721,"""Sternbergia colchiciflora"" Waldst. & Kit (""Amaryllidaceae""), novedad florística para Navarra",2010.0,0.0,2,False
10.1002/ajmg.b.30747,1963775871,"The positives, protocols, and perils of genome‐wide association",2008.0,0.0,2,False
10.1002/ajmg.b.30804,18546119,Koinonia from Classical to Christian Times,1966.0,0.0,2,False
10.1002/ajmg.b.30804,2147613859,Mitochondrial DNA haplogroup analysis in patients with bipolar disorder,2008.0,0.0,2,False
10.1002/ajmg.b.31233,21898905,Nuevos horizontes en la educación física y el deporte escolar = New perspectives in physical education and shool sport,1998.0,0.0,2,False
10.1002/ajmg.b.31233,2044340626,"Positive association of Phencyclidine‐responsive genes, <i>PDE4A</i> and <i>PLAT</i>, with schizophrenia",2011.0,0.0,2,False
10.1002/ajmg.b.32029,22328461,Chlorination of magnesites,1977.0,0.0,2,False
10.1002/ajmg.b.32029,1998087220,Support for involvement of glutamate decarboxylase 1 and neuropeptide y in anxiety susceptibility,2012.0,0.0,2,False
10.1002/ajmg.b.32068,22693124,The Ethics of Student Classroom Silence,2001.0,0.0,2,False
10.1002/ajmg.b.32068,2067576764,Serotonin transporter<i>5‐HTTLPR</i>genotype moderates the effects of childhood adversity on posttraumatic stress disorder risk: A replication study,2012.0,0.0,2,True
10.1002/ajmg.b.32276,25349034,El modelo modular-transformacional para el tratamiento de niños y adolescentes,2008.0,0.0,2,False
10.1002/ajmg.b.32276,2094777538,"No evidence of association between common European mitochondrial DNA variants in Alzheimer, Parkinson, and migraine in the Spanish population",2014.0,0.0,2,False
10.1002/ajmg.b.32776,31886626,Of Trees and Trails: place in a globalised world,2008.0,0.0,2,False
10.1002/ajmg.b.32776,2997925484,Genome‐wide association study of shared liability to anxiety disorders in Army STARRS,2019.0,0.0,2,False
10.1002/ajmg.c.32058,37534867,El mito de la separación del poder judicial en el constitucionalismo clásico y la nueva configuración participativa en Latinoamérica (En torno a una aporía del constitucionalismo clásico: Quis custodiet ipsos custodes? ),2011.0,0.0,2,False
10.1002/ajmg.c.32058,4385513828,Development of webcam‐collected and artificial‐intelligence‐derived social and cognitive performance measures for neurodevelopmental genetic syndromes,2023.0,0.0,2,False
10.1002/ajp.1350020202,31995897,A rapid soil test for Verticillium wilt pathogens,1994.0,0.0,2,False
10.1002/ajp.1350020202,2049403981,Reproductive failure in macaques,1982.0,0.0,2,False
10.1002/ajp.1350050406,31986851,Bornes dynamiques pour des opérateurs de Schrödinger quasi-périodiques,2009.0,0.0,2,False
10.1002/ajp.1350050406,2059689108,Endocrine aspects of social instability in the olive baboon (<i>Papio anubis</i>),1983.0,0.0,2,False
10.1002/ajp.1350080202,31986816,"23214 RC構造部材の三次元繰返しFEM解析の精度向上 : その3 非直交ひび割れモデルの改良と付着すべりモデルの導入(構成則,構造IV)",2003.0,0.0,2,False
10.1002/ajp.1350080202,2081758969,Subadult male orangutan sociality and reproductive behavior at Tanjung Puting,1985.0,0.0,2,False
10.1002/ajp.1350120405,31973492,La cosmética áurea a través de mujeres literarias,2004.0,0.0,2,False
